EF199957	cluster I	133194	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alkalilimnicola;Alkalilimnicola halodurans;.
DQ821943	cluster I	1050	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thermochromatium;Thermochromatium tepidum;.
EU693342	cluster I	481761	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. Z22;.
EF620478	cluster I	353	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter chroococcum;.
EF620487	cluster I	354	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter vinelandii;.
EU693341	cluster I	521288	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter sp. Z21;.
EU693339	cluster I	521281	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. Z7;.
EU693340	cluster I	521286	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. Z19;.
AVIMONFE	cluster I	353	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter chroococcum;.
EU693338	cluster I	353	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter chroococcum;.
EF620491	cluster I	353	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter chroococcum;.
EF634041	cluster I	56730	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium gallicum;.
EF634050	cluster I	353	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter chroococcum;.
EF634052	cluster I	44251	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus durus;.
EF634054	cluster I	353	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter chroococcum;.
AB430882	cluster I	353	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter chroococcum;.
EF634055	cluster I	353	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter chroococcum;.
EF634053	cluster I	353	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter chroococcum;.
X03916	cluster I	353	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter chroococcum;.
AY660961	cluster I	295031	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. K1-2004;.
X13519	cluster I	354	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter vinelandii;.
AY351672	cluster I	353	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter chroococcum;.
EU672874	cluster I	493385	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylogaea;Methylogaea oryzae;Methylogaea oryzae JCM 16910
EF199955	cluster I	592030	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;Ectothiorhodospira shaposhnikovii;Ectothiorhodospira shaposhnikovii DSM 2111
X96609	cluster I	511	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes;Alcaligenes faecalis;.
AF117978	cluster I	996285	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas stutzeri;Pseudomonas stutzeri DSM 4166
EF199954	cluster I	195064	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;Ectothiorhodospira mobilis;.
AF117977	cluster I	91504	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas stutzeri;Pseudomonas stutzeri A15
EF199953	cluster I	1054	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;Ectothiorhodospira shaposhnikovii;.
EU622784	cluster I	1058	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocapsa;Thiocapsa roseopersicina;.
EU622783	cluster I	521689	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocapsa;Thiocapsa bogorovii;.
EU622788	cluster I	61596	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Allochromatium;Allochromatium minutissimum;.
EF199951	cluster I	1053	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;Halorhodospira halophila;.
AB189641	cluster I	1053	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;Halorhodospira halophila;.
AF059649	cluster I	37487	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Marichromatium;Marichromatium purpuratum;.
AF059648	cluster I	37487	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Marichromatium;Marichromatium purpuratum;.
EF199950	cluster I	1052	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;Halorhodospira halochloris;.
EF199952	cluster I	421629	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;Halorhodospira abdelmalekii;.
AF395130	cluster I	164816	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Katagnymene;Katagnymene spiralis;.;.
TTU23507	cluster I	1208	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Trichodesmium;Trichodesmium thiebautii;.;.
TDTNIFHAP	cluster I	1208	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Trichodesmium;Trichodesmium thiebautii;.;.
TDTNIFHA	cluster I	1206	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Trichodesmium;Trichodesmium erythraeum;.;.
TSU90952	cluster I	203124	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Trichodesmium;Trichodesmium erythraeum;Trichodesmium erythraeum IMS101;.
AY768418	cluster I	129962	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Oscillatoria;Oscillatoria sancta;Oscillatoria sancta PCC 7515;.
AY115593	cluster I	158786	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Lyngbya;Lyngbya majuscula;.;.
TDTNIFHB	cluster I	1207	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Trichodesmium;Trichodesmium sp.;.;.
AY221815	cluster I	129962	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Oscillatoria;Oscillatoria sancta;Oscillatoria sancta PCC 7515;.
AF299425	cluster I	144381	Bacteria;Cyanobacteria;environmental samples;unidentified marine bacterial clone HT1909;.;.;.;.
AF299420	cluster I	144374	Bacteria;Cyanobacteria;environmental samples;unidentified marine bacterial clone HT1902;.;.;.;.
AB264110	cluster I	167942	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Gloeothece;Gloeothece sp. KO68DGA;.;.
AB264107	cluster I	167941	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Gloeothece;Gloeothece sp. KO11DG;.;.
AB264109	cluster I	167939	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Gloeocapsa;Gloeocapsa sp. KO30D1;.;.
AY620240	cluster I	295076	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Cyanothece;Cyanothece sp. WH 8902;.;.
AB264108	cluster I	167938	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Gloeocapsa;Gloeocapsa sp. KO20B5;.;.
AY221821	cluster I	165597	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Crocosphaera;Crocosphaera watsonii;Crocosphaera watsonii WH 8501;.
AF003336	cluster I	43989	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Cyanothece;Cyanothece sp. ATCC 51142;.;.
AB264105	cluster I	167937	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Gloeocapsa;Gloeocapsa sp. KO38CU6;.;.
AY221819	cluster I	231148	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Synechocystis;Synechocystis sp. WH 002;.;.
AB264106	cluster I	167940	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Gloeothece;Gloeothece sp. SK40;.;.
AB264111	cluster I	167936	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Cyanothece;Cyanothece sp. SKTU126;.;.
AY221818	cluster I	231147	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Synechocystis;Synechocystis sp. WH 001;.;.
AY221820	cluster I	231149	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Synechocystis;Synechocystis sp. WH 003;.;.
AY100521	cluster I	197335	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Cyanobacterium;Cyanobacterium sp. CLg1;.;.
AF300829	cluster I	165597	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Crocosphaera;Crocosphaera watsonii;Crocosphaera watsonii WH 8501;.
AF299422	cluster I	144375	Bacteria;Cyanobacteria;environmental samples;unidentified marine bacterial clone HT1903;.;.;.;.
AF299421	cluster I	144380	Bacteria;Cyanobacteria;environmental samples;unidentified marine bacterial clone HT1908;.;.;.;.
AF299423	cluster I	144378	Bacteria;Cyanobacteria;environmental samples;unidentified marine bacterial clone HT1906;.;.;.;.
AF299418	cluster I	144376	Bacteria;Cyanobacteria;environmental samples;unidentified marine bacterial clone HT1904;.;.;.;.
AF299424	cluster I	144379	Bacteria;Cyanobacteria;environmental samples;unidentified marine bacterial clone HT1907;.;.;.;.
AF299419	cluster I	144377	Bacteria;Cyanobacteria;environmental samples;unidentified marine bacterial clone HT1905;.;.;.;.
AY620241	cluster I	295077	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Cyanothece;Cyanothece sp. WH 8904;.;.
AY768416	cluster I	65095	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Lyngbya;Lyngbya aestuarii;Lyngbya aestuarii PCC 7419;.
AY768411	cluster I	197232	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Gloeothece;Gloeothece membranacea;Gloeothece sp. PCC 6909;.
EF392708	cluster I	197229	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Lyngbya;Lyngbya majuscula;Lyngbya majuscula CCAP 1446/4;.
EF392705	cluster I	197229	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Lyngbya;Lyngbya majuscula;Lyngbya majuscula CCAP 1446/4;.
EF392707	cluster I	197229	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Lyngbya;Lyngbya majuscula;Lyngbya majuscula CCAP 1446/4;.
EF392706	cluster I	197229	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Lyngbya;Lyngbya majuscula;Lyngbya majuscula CCAP 1446/4;.
EU381359	cluster I	512154	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii LD-I;.
EU381352	cluster I	512152	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii LD-F;.
EU381360	cluster I	512152	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii LD-F;.
AY553307	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553317	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY768413	cluster I	197229	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Lyngbya;Lyngbya majuscula;Lyngbya majuscula CCAP 1446/4;.
AY553309	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
EU381358	cluster I	512154	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii LD-I;.
AY553302	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
EU381366	cluster I	512155	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii LG-L;.
AY553319	cluster I	281484	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii FLcultureL-5;.
AY553318	cluster I	281483	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii FLcultureE-3;.
EU381364	cluster I	512153	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii LD-G;.
EU381363	cluster I	512151	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii LD-E;.
EU381361	cluster I	512150	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii LD-D;.
EU381362	cluster I	512153	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii LD-G;.
EU381368	cluster I	512155	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii LG-L;.
EU381365	cluster I	512150	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii LD-D;.
AY553303	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426785	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553299	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553311	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553320	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
EU381367	cluster I	512151	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii LD-E;.
AF426774	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553321	cluster I	281485	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii NJ3;.
AM502060	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426782	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AJ582100	cluster I	246148	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii PMC117.02;.
AM502061	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426783	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AM502062	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426780	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AM502059	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426778	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AJ582101	cluster I	244598	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis africana;Cylindrospermopsis africana PMC115.02;.
AM502064	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426768	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AM502063	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426781	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AJ582099	cluster I	246147	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii PMC118.02;.
AJ582096	cluster I	246151	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii PMC114.02;.
AF426773	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426769	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426777	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426776	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426767	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AM502066	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426770	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AM502067	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426772	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AJ582095	cluster I	246150	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii PMC99.12;.
AJ582094	cluster I	246149	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii PMC98.14;.
AM502065	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426771	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426779	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AF426775	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AJ582097	cluster I	246152	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii PMC99.06;.
AF426784	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553301	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AJ582098	cluster I	246153	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii PMC99.08;.
AY553314	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553305	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553298	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553308	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553304	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553316	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553315	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553313	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553300	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553306	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553312	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
AY553310	cluster I	77022	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;.;.
EU381350	cluster I	512157	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Anabaena;Anabaena sp. LG1;.;.
EU381351	cluster I	512160	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Anabaena;Anabaena sp. PO1;.;.
EU381349	cluster I	512157	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Anabaena;Anabaena sp. LG1;.;.
AY221813	cluster I	272123	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Anabaena;Anabaena cylindrica;Anabaena cylindrica PCC 7122;.
EF392709	cluster I	439293	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Lyngbya;Lyngbya sp. CCAP 1446/10;.;.
EU381373	cluster I	512149	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Sphaerospermopsis;Sphaerospermopsis aphanizomenoides;Anabaena aphanizomenoides M17;.
AY461416	cluster I	263922	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Sphaerospermopsis;Sphaerospermopsis aphanizomenoides;Anabaena aphanizomenoides NRE2;.
EU381370	cluster I	512147	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Wollea;Wollea ambigua;Wollea ambigua LH-M;.
EF392710	cluster I	439293	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Lyngbya;Lyngbya sp. CCAP 1446/10;.;.
DQ439648	cluster I	272122	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Anabaena;Anabaena sphaerica;Anabaena sphaerica UTEX 'B 1616';.
EU381371	cluster I	512147	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Wollea;Wollea ambigua;Wollea ambigua LH-M;.
EU381372	cluster I	512147	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Wollea;Wollea ambigua;Wollea ambigua LH-M;.
EU381369	cluster I	512158	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Anabaena;Anabaena sp. LG2;.;.
EU031808	cluster I	475374	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Trichormus;Trichormus variabilis;Trichormus variabilis BAC 9610;.
DQ294216	cluster I	360069	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Anabaena;Anabaena sp. CH1;.;.
AVU89346	cluster I	240292	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Anabaena;Anabaena variabilis;Anabaena variabilis ATCC 29413;.
Z31716	cluster I	34077	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Nostoc;Nostoc sp. PCC 6720;.;.
AF124377	cluster I	92182	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Anabaena;Anabaena sp. A2;.;.
DQ294218	cluster I	360070	Bacteria;Cyanobacteria;Nostocales;Nostocaceae;Anabaena;Anabaena azotica;Anabaena azotica FACHB-118;.
EF570568	cluster I	458060	Bacteria;Cyanobacteria;Stigonematales;Mastigocladus;Mastigocladus laminosus;Mastigocladus laminosus CCMEE 5319;.;.
EF570570	cluster I	458062	Bacteria;Cyanobacteria;Stigonematales;Mastigocladus;Mastigocladus laminosus;Mastigocladus laminosus CCMEE 5318;.;.
EF570563	cluster I	458055	Bacteria;Cyanobacteria;Stigonematales;Mastigocladus;Mastigocladus laminosus;Mastigocladus laminosus CCMEE 5204;.;.
EF570566	cluster I	458058	Bacteria;Cyanobacteria;Stigonematales;Mastigocladus;Mastigocladus laminosus;Mastigocladus laminosus CCMEE 5380;.;.
EF570567	cluster I	458059	Bacteria;Cyanobacteria;Stigonematales;Mastigocladus;Mastigocladus laminosus;Mastigocladus laminosus CCMEE 5268;.;.
EF570569	cluster I	458061	Bacteria;Cyanobacteria;Stigonematales;Mastigocladus;Mastigocladus laminosus;Mastigocladus laminosus CCMEE 5267;.;.
EF570565	cluster I	458057	Bacteria;Cyanobacteria;Stigonematales;Mastigocladus;Mastigocladus laminosus;Mastigocladus laminosus CCMEE 5379;.;.
EF570564	cluster I	458056	Bacteria;Cyanobacteria;Stigonematales;Mastigocladus;Mastigocladus laminosus;Mastigocladus laminosus CCMEE 5205;.;.
EF570561	cluster I	458053	Bacteria;Cyanobacteria;Stigonematales;Mastigocladus;Mastigocladus laminosus;Mastigocladus laminosus CCMEE 5332;.;.
EF570562	cluster I	458054	Bacteria;Cyanobacteria;Stigonematales;Mastigocladus;Mastigocladus laminosus;Mastigocladus laminosus CCMEE 5192;.;.
DQ385916	cluster I	83541	Bacteria;Cyanobacteria;Stigonematales;Mastigocladus;Mastigocladus laminosus;.;.;.
